song_id	song_name	artist_id	artist_name	popularity	explicit	song_type	track_number	num_artists	num_available_markets	release_date	duration_ms	key	mode	time_signature	acousticness	danceability	energy	instrumentalness	liveness	loudness	speechiness	valence	tempo
1tj949Btt168gzYcC9IjSk	Vem amor, bate e não para	['4qBmR5LZctXUqqUYYQtOVw']	['Mazzoni']	35	True	Solo	1	1	184	2018-12-14	145031	7	1	3	0.416	0.726	0.826	0	0.121	-4.433	0.25	0.702	112.448
4kGdnA7FzSVsXC29LPghej	Revoada No Colchão	['7cmuxPnXRJxwuYDHfbD8Eu', '4dnPDc045bVjibyATxVUOs']	['Zé Felipe', 'Marcynho Sensação']	87	False	Collaboration	1	2	181	2021-09-17	153448	8	1	4	0.231	0.704	0.936	0	0.192	-2.714	0.058	0.96	170.063
5zdIuIo9uQ2E8ly4rypcRi	Isca	['22jNvLBrXGKr4CcV2tw8Ag', '1AL2GKpmRrKXkYIcASuRFa']	['Jonas Esticado', 'Wesley Safadão']	59	False	Collaboration	1	2	181	2021-01-15	162967	11	0	4	0.342	0.735	0.898	0	0.309	-3.728	0.0428	0.968	155.01
4iavXH4dDUMA8yAabnUhSI	Me Ame Mais	['1elUiq4X7pxej6FRlrEzjM', '1yR65psqiazQpeM79CcGh8']	['Jorge & Mateus', 'Marília Mendonça']	75	False	Collaboration	4	2	181	2021-04-22	229857	7	1	4	0.293	0.565	0.548	0	0.0953	-4.479	0.0485	0.551	92.574
5m2XYNroEL5ceFFPDngYe2	Apita	['7q1aEytv83jXNECmyaMhgn', '75i9GaW2MJUgt4BkdUnuUY', '23ot0eI6ByBW6LrlBfr2bm', '1T0F05F7TEo6QYr4vtGJdb']	['Costa Gold', 'MC Ryan SP', 'Pedro Lotto', 'Paiva Prod']	72	True	Collaboration	1	4	182	2021-11-12	233250	1	1	4	0.12	0.79	0.595	0	0.275	-6.626	0.173	0.607	99.916
6zrJLhslleCHby0wbUnvVy	Future Nostalgia	['6M2wZ9GZgrQXHCFfjv46we']	['Dua Lipa']	63	False	Solo	1	1	180	2020-03-27	184881	7	1	4	0.00618	0.875	0.813	0	0.321	-4.502	0.0579	0.859	114.993
73uParILjIm5rcP0C2bpMF	Marília Mendonça	['1WXbiUMl1AT9Inb619xPUg', '25XJqeReVV38w0tR04GGBd', '72aE07MxpePfCELo4vGZcK']	['BIN', 'Mainstreet', 'Mãolee']	66	False	Collaboration	5	3	184	2020-09-30	114061	4	0	4	0.296	0.632	0.63	0	0.102	-6.847	0.295	0.516	139.764
0V4ZIBLOxq85pFQATKtItp	Despedida De Casal	['1X6ORK7IekgmyjV6IFPszP']	['Gustavo Mioto']	67	False	Solo	1	1	184	2020-11-19	180576	9	1	4	0.658	0.925	0.35	0	0.115	-7.507	0.0649	0.691	107.989
7bcy34fBT2ap1L4bfPsl9q	I Didn't Change My Number	['6qqNVTkY8uBg9cP3Jd7DAH']	['Billie Eilish']	79	True	Solo	2	1	184	2021-07-30	158463	9	1	4	0.612	0.849	0.48	0.269	0.295	-5.835	0.226	0.677	142.021
2InUVOBY515umeuwdQtsQ4	Esses Vícios	['487N2T9nIPEHrlTZLL3SQs']	['Zé Neto & Cristiano']	66	False	Solo	1	1	181	2020-11-20	155588	0	1	4	0.746	0.594	0.597	0	0.143	-3.415	0.0389	0.804	109.848
0XRDNfCJWLccJc9NXvx5zM	Nosso Amor Envelheceu	['1yR65psqiazQpeM79CcGh8']	['Marília Mendonça']	70	False	Solo	1	1	181	2021-07-02	214588	4	1	4	0.547	0.399	0.61	0	0.221	-5.67	0.037	0.667	80.791
7EQpvVujgytLVY8vKiDHAg	bad idea	['66CXWjxzNUsdJxJ2JdwvnR']	['Ariana Grande']	52	False	Solo	6	1	39	2018-02-07	267106	1	1	4	0.0276	0.847	0.58	0.0548	0.1	-5.316	0.0723	0.575	137.995
2zv8VuCCLdcSIefH3BOeuu	Já Que Me Ensinou a Beber	['5Lv2GUVwqmQBPwrTrxucE5']	['Os Barões Da Pisadinha']	60	False	Solo	3	1	184	2019-09-26	158432	4	0	4	0.417	0.792	0.867	1.18e-05	0.0492	-6.159	0.0792	0.975	171.97
6UnYL2ZUw8Vg40RRmFrrcI	Alô Som (feat. Maiara & Maraisa) - Ao Vivo	['1oSgjdbgLYULVmEBojPRw8', '59jlthNnbmim5l9tmNA7se']	['Fernando & Sorocaba', 'Maiara & Maraisa']	44	False	Collaboration	1	2	184	2019-09-20	193966	7	1	4	0.261	0.737	0.869	0	0.861	-3.173	0.0608	0.646	119.987
1YiO0AdZz9HNoJZr8nkaDR	Vamo Tomar Uma	['487N2T9nIPEHrlTZLL3SQs']	['Zé Neto & Cristiano']	77	False	Solo	2	1	181	2021-08-26	139528	6	0	4	0.462	0.673	0.76	0	0.0706	-5.712	0.0638	0.695	137.865
6sPBi0qLI6KM3yXX56NxsA	Meia Noite (Você tem meu Whatsapp)	['48HORs6F9P7IgdyKrk4MZC']	['Tarcísio do Acordeon']	39	False	Solo	1	1	0	2020-12-17	237900	11	0	4	0.685	0.709	0.816	0	0.146	-4.787	0.0346	0.921	150.06
21ko2JKn0ynlRYLlAfIkPA	Sexta Do Mal	['76Xa625geVw0Q7BdyxNjA2']	['Mc Zaac']	47	False	Solo	1	1	184	2018-12-07	207768	6	1	4	0.341	0.893	0.567	4.61e-05	0.268	-2.417	0.11	0.815	133.077
7vCvUJyjMxRkPeo19nxmuk	Coração Na Cama - Ao Vivo	['1LIuN7ov1IBQDdLsU83ojl']	['Hugo & Guilherme']	62	False	Solo	1	1	181	2021-04-30	173226	8	1	4	0.663	0.764	0.794	0	0.34	-4.096	0.0589	0.721	110.013
3AzjcOeAmA57TIOr9zF1ZW	Physical	['6M2wZ9GZgrQXHCFfjv46we']	['Dua Lipa']	78	False	Solo	4	1	180	2020-03-27	193829	0	1	4	0.0137	0.647	0.844	0.000658	0.102	-3.756	0.0457	0.746	146.967
1WSGTYKLEpKfNQYYW5Oymt	I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)	['5CiGnKThu5ctn9pBxv7DGa', '0C8ZW7ezQVs4URX5aX7Kqx', '1vyhD5VmyZ7KMfW5gqLgo5', '0GM7qgcRCORpGnfcN2tCiB']	['benny blanco', 'Selena Gomez', 'J Balvin', 'Tainy']	69	False	Collaboration	1	4	184	2019-02-28	158027	10	0	4	0.404	0.541	0.468	3.65e-06	0.358	-4.039	0.362	0.69	95.266
1DdEU9f7uXklMx6Dm0Mdwq	Acende o Isqueiro	['3rfM2cGqF6DB0kUyytMkXx', '2NMYOlZHIEsSq7pp5jBjic']	['Orochi', 'Kizzy']	61	False	Collaboration	1	2	184	2019-06-14	207529	8	0	5	0.38	0.48	0.565	0	0.096	-9.954	0.375	0.806	112.988
3Ghyp3X5Ua9ypHnBIgOObI	Liberdade Provisória - Ao Vivo	['3p7PcrEHaaKLJnPUGOtRlT']	['Henrique & Juliano']	21	False	Solo	2	1	0	2020-01-31	187985	1	1	4	0.627	0.668	0.684	0	0.923	-5.937	0.0527	0.7	108.138
4XkrlDVc8UQUvsyRsxvU0M	Wild Side (feat. Cardi B)	['2cWZOOzeOm4WmBJRnD5R7I', '4kYSro6naA4h99UJvo89HB']	['Normani', 'Cardi B']	37	True	Collaboration	1	2	0	2021-07-16	209476	6	0	4	0.0249	0.74	0.576	0	0.104	-6.744	0.146	0.315	110.095
7pSXU2BrcwQt5mbRPKEO4k	Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo	['5JG9GISYjRLQUJMH2C6iJ5', '1D6vAeVUcgMbSx80IA3Zun']	['Turma do Pagode', 'Henrique & Diego']	62	False	Collaboration	1	2	184	2018-11-30	169244	0	1	4	0.792	0.543	0.754	0	0.499	-6.714	0.0639	0.749	166.175
5bQ1HaDRZpOjq2etsPfu3O	Grupo bom	['3zhKxZr516VdNDa8v3oft2', '7tcFzUKSICkJWCZzWs4htq']	['UM44K', 'Luan Otten']	58	False	Collaboration	1	2	184	2019-01-18	179426	1	0	4	0.704	0.795	0.474	0	0.107	-7.989	0.0439	0.682	121.913
1umg63iFtVHFgkapPsKjId	Tudo que sonhamos	['3zhKxZr516VdNDa8v3oft2', '7tcFzUKSICkJWCZzWs4htq']	['UM44K', 'Luan Otten']	45	False	Collaboration	1	2	184	2018-12-28	149666	4	1	4	0.692	0.722	0.449	0	0.12	-7.69	0.0345	0.372	115.025
5Wmg5LPPJnbMsKA9fthM3l	Qualidade De Vida - Ao Vivo	['0MInKJqZscEeNc5K3K0mkE', '3CDoRporvSjdzTrm99a3gi']	['Simone & Simaria', 'LUDMILLA']	50	False	Collaboration	1	2	184	2019-01-09	154417	10	0	4	0.621	0.832	0.833	0	0.645	-2.38	0.0975	0.853	135.049
3VT8hOC5vuDXBsHrR53WFh	Astronaut In The Ocean	['1uU7g3DNSbsu0QjSEqZtEd']	['Masked Wolf']	64	True	Solo	1	1	2	2019-06-07	132780	4	0	4	0.175	0.778	0.695	0	0.15	-6.865	0.0913	0.472	149.996
6WrI0LAC5M1Rw2MnX2ZvEg	Don't Start Now	['6M2wZ9GZgrQXHCFfjv46we']	['Dua Lipa']	84	False	Solo	1	1	179	2019-10-31	183290	11	0	4	0.0125	0.794	0.793	0	0.0952	-4.521	0.0842	0.677	123.941
15DHt4fP4FARWLvWkIxdAx	Teu Segredo - Ao Vivo	['6LWehyU6oi1UVgwp2PhVEZ', '3CDoRporvSjdzTrm99a3gi']	['Vou pro Sereno', 'LUDMILLA']	57	False	Collaboration	13	2	184	2019-08-31	182860	9	1	4	0.662	0.41	0.673	0	0.971	-7.369	0.0475	0.54	161.621
3rnso1KNGrkXfqNTlBXdPH	Não Te Quero	['1SXhEXzOTF7YeuQX59m7pT', '5K8Rmjmf4RZFffz94EmBRt']	['NATTAN', 'Zé Vaqueiro']	0	False	Collaboration	1	2	0	2021-01-14	155997	9	1	4	0.519	0.657	0.911	0	0.286	-1.842	0.041	0.932	158.059
75qv4qnNhOyZXzq2fHBjdI	Pézin Na Rua - Ao Vivo No Rio De Janeiro / 2019	['6cuYN8aZLQ1ZSKkJJwi2eY', '4NUePmzDvCYqilXBFa91Hg']	['João Gabriel', 'Dilsinho']	29	False	Collaboration	3	2	184	2019-08-02	161749	6	1	4	0.255	0.475	0.864	0	0.416	-3.109	0.0705	0.772	163.603
1UtymFHMLElNQoEXNsSw3A	O Mundo Vai	['7dzq55YG3wjViqexDwiycQ']	['Ivete Sangalo']	52	False	Solo	1	1	184	2020-01-24	172720	0	1	4	0.0122	0.552	0.926	1.36e-05	0.289	-5.98	0.166	0.674	165.87
2PADJK4rhdklqFLQFa5oMX	Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo	['1vp5pm1DluN0sNXx4tMZzo']	['Atitude 67']	69	False	Solo	2	1	179	2018-02-23	210386	4	1	4	0.599	0.673	0.841	0	0.723	-4.968	0.0591	0.663	162.961
6EDj1nbl9wo6ivGI1t59G4	Idiota	['59FrDXDVJz0EKqYg39dnT2']	['Jão']	71	False	Solo	3	1	184	2021-10-20	181626	4	0	4	0.0685	0.669	0.785	0	0.566	-6.093	0.0421	0.84	131.957
6wDzwmywQ2X8O0FN1IQGol	Cabeça Voando	['5Lv2GUVwqmQBPwrTrxucE5']	['Os Barões Da Pisadinha']	60	False	Solo	11	1	184	2019-09-26	183536	6	1	4	0.387	0.659	0.834	1.32e-05	0.121	-6.493	0.0439	0.963	172.008
4A8LKlysJXq8swPVDPd0xH	Carnaval Chegando - Ao Vivo	['7ecRwFks8F2vYad383BkKf', '11iQCRz636WFdHj42qxAF6']	['Rennan da Penha', 'POCAH']	46	True	Collaboration	1	2	184	2020-01-23	135000	7	1	4	0.27	0.714	0.863	0	0.669	-5.629	0.264	0.668	159.949
1DyuiZ9vg4VZUZjiPEJHoG	Domingando - Ao Vivo	['1vppDmG3i5sXf3DJzrK4T1']	['Thiaguinho']	61	False	Solo	2	1	181	2020-10-15	223272	5	1	4	0.298	0.404	0.782	0	0.94	-7.848	0.0741	0.732	87.515
4Da1U4No5kamKMoJ82RGan	Piscininha Amor	['7u9RPOpEILUin8BbIUJbsj']	['Whadi Gama']	42	False	Solo	1	1	184	2019-01-17	199312	3	0	4	0.264	0.8	0.7	0	0.0938	-3.359	0.208	0.808	159.956
48Ll1C6qAnP2UjnopQDh4a	Bala Love	['0DjQFfVxBipTFTXRCwImMP', '01CFmzv28eTtJAjhrvOsiW', '7Dq3oCz43MCuWBRgWTltZI']	['Mc Anjim', 'Dj Lv Mdp', 'DJ PH DA SERRA']	86	False	Collaboration	1	3	184	2021-06-18	221538	9	0	5	0.807	0.628	0.318	0.101	0.19	-8.887	0.0507	0.492	86.453
2nJVGaiVN4mG9da9dcB6mH	Que Nem Vovô	['4JNo6Q5KdcRf1vtSX9mB0S']	['João Gomes']	65	False	Solo	5	1	184	2021-06-01	161184	11	0	4	0.368	0.678	0.904	0	0.379	-4.147	0.0363	0.961	147.973
0u2P5u6lvoDfwTYjAADbn4	lovely (with Khalid)	['6qqNVTkY8uBg9cP3Jd7DAH', '6LuN9FCkKOj5PcnpouEgny']	['Billie Eilish', 'Khalid']	89	False	Collaboration	1	2	184	2018-04-19	200185	4	0	4	0.934	0.351	0.296	0	0.095	-10.109	0.0333	0.12	115.284
3AV1KI22k1jGMz792lDrj1	Basta Você Me Ligar - Ao Vivo	['5Lv2GUVwqmQBPwrTrxucE5', '43DRDu6nLSeIedZ7T1A616']	['Os Barões Da Pisadinha', 'Xand Avião']	67	False	Collaboration	1	2	184	2020-05-29	182976	5	0	4	0.5	0.599	0.914	0	0.694	-2.415	0.0629	0.831	168.008
0H1pXo2rOF0oVP1egktsuk	Vida Longa	['5pBMkZNIlbGTH3hrsQJqAa', '2QjuiqjrRDISMbPYSNKRna', '6Xjde3MJ6198WTe9Chv4Ii']	['Mc Kevin', 'DJ Negret', 'Dj Luan MPC']	55	True	Collaboration	10	3	183	2021-05-21	190423	2	0	4	0.37	0.521	0.446	0	0.14	-10.838	0.195	0.327	138.971
3yB4oIcmoYavZsq8oG3mPA	Gelo (prod. Coyote Beatz)	['204IwDdaHE4ymGk9Kya2pY', '2PhFsxtwCQLS3e9SJwDN3j', '2q04a37NLffQ003EhtOjwx', '29QKtXMaVczUBDiI3aPBWS']	['Djonga', 'Coyote Beatz', 'NGC Borges', 'FBC']	55	True	Collaboration	5	4	184	2020-03-16	229088	10	0	4	0.0232	0.649	0.576	0	0.0685	-5.8	0.502	0.754	94.202
1gqZjpNPd6UrV8ZGyKPjDw	Até A Próxima Vida - Ao Vivo	['3p7PcrEHaaKLJnPUGOtRlT']	['Henrique & Juliano']	74	False	Solo	4	1	184	2021-09-17	194310	4	0	4	0.135	0.587	0.755	0	0.976	-4.038	0.184	0.629	117.606
78APwJSo30uWBB5PWROMNw	Para de Me Chamar Pra Trair	['1yR65psqiazQpeM79CcGh8', '59jlthNnbmim5l9tmNA7se']	['Marília Mendonça', 'Maiara & Maraisa']	76	False	Collaboration	6	2	181	2021-10-14	207251	0	1	4	0.561	0.548	0.506	0	0.076	-5.093	0.0292	0.525	79.053
7CZyCXKG6d5ALeq41sLzbw	Take What You Want (feat. Ozzy Osbourne & Travis Scott)	['246dkjvS1zLTtiykXe5h60', '6ZLTlhejhndI4Rh53vYhrY', '0Y5tJX1MQlPlqiwlOH1tJY']	['Post Malone', 'Ozzy Osbourne', 'Travis Scott']	77	False	Collaboration	9	3	179	2019-09-06	229573	1	0	4	0.0906	0.499	0.8	0	0.147	-2.665	0.0502	0.272	139.919
6LsAAHotRLMOHfCsSfYCsz	If I Can't Have You	['7n2wHs1TKAczGzO7Dd2rGr']	['Shawn Mendes']	77	False	Solo	1	1	184	2019-05-03	190800	2	1	4	0.524	0.692	0.809	0	0.147	-4.198	0.0602	0.864	123.911
1VapsxlgG0g2D80LeEXBqE	Alô Porteiro - Ao Vivo	['1yR65psqiazQpeM79CcGh8']	['Marília Mendonça']	65	False	Solo	1	1	180	2016-03-04	196818	7	1	4	0.315	0.839	0.764	3.18e-06	0.0709	-5.556	0.12	0.667	131.974
4rPkN1FMzQyFNP9cLUGIIB	Love Again	['6M2wZ9GZgrQXHCFfjv46we']	['Dua Lipa']	80	False	Solo	8	1	180	2020-03-27	258004	11	0	4	0.00173	0.659	0.667	2.85e-05	0.1	-4.668	0.0339	0.468	115.982
3Hb9kUdm4yf839Fle4RIdT	Parado no Bailão	['0lHB0Qc4pmD5RkTLlHeESo', '6fOyYqdh6p0ZWLs9zUDoyt']	['MC L da Vinte', 'MC Gury']	71	False	Collaboration	1	2	184	2018-07-23	171692	11	1	5	0.381	0.828	0.599	0	0.0775	-1.624	0.149	0.478	86.533
1ZMiCix7XSAbfAJlEZWMCp	Falling	['6KImCVD70vtIoJWnq6nGn3']	['Harry Styles']	87	False	Solo	6	1	184	2019-12-13	240133	4	1	4	0.839	0.567	0.267	1.46e-06	0.089	-6.502	0.0299	0.0592	110.011
6Im9k8u9iIzKMrmV7BWtlF	34+35	['66CXWjxzNUsdJxJ2JdwvnR']	['Ariana Grande']	86	True	Solo	2	1	184	2020-10-30	173710	0	1	4	0.237	0.83	0.585	0	0.248	-6.476	0.094	0.485	109.978
6YT14agPpTVtmhfJBXWlPS	Bateria Externa - Ao Vivo	['3p7PcrEHaaKLJnPUGOtRlT']	['Henrique & Juliano']	8	False	Solo	1	1	0	2020-05-01	174179	9	1	4	0.337	0.671	0.817	0	0.446	-5.819	0.0652	0.903	161.997
3sgOlQhpIlao3pSkXy9XXY	Incomparável	['59jlthNnbmim5l9tmNA7se']	['Maiara & Maraisa']	62	False	Solo	1	1	181	2021-06-04	171889	5	1	4	0.489	0.45	0.765	0	0.488	-3.484	0.0809	0.692	180.035
3HCvks6mkO22FzhieKHI30	Só Gratidão	['0cjkWe9VXcECGiOEHFuTfc']	['Mc Lipi']	60	False	Solo	1	1	184	2020-08-28	248500	9	0	4	0.197	0.664	0.586	0	0.211	-4.895	0.437	0.613	94.952
3tv697PZNnaQN0Mn2zGhS5	A Gente Fez Amor - Ao Vivo	['7MiDcPa6UiV3In7lIM71IN']	['Gusttavo Lima']	67	False	Solo	2	1	184	2019-12-05	237516	8	0	4	0.366	0.794	0.937	4.15e-06	0.962	-2.44	0.0336	0.826	134.012
07Kp3cAQRY0iPp4ATMoehM	Ficante Fiel	['18RtsuKFWko5JfeMsIi0YP', '0BHm7qbh3ENxvXzkQAG7MP']	['Mad Dogz', 'Mari Fernandez']	78	False	Collaboration	1	2	184	2021-07-23	140903	0	1	4	0.0296	0.596	0.766	0	0.207	-6.792	0.0354	0.625	155.095
6nef87NAKR2Au5YCCfnIi9	Passarinho Que Som É Esse	['0xj9MJx9r0wO2o4aqdergP', '3xIDIb8awFTVp48OtoKEAW', '0Vxqvpm9tpZcz6d4egDtjX']	['DJ TOPO', 'Mc Cyclope', 'MC PR']	72	True	Collaboration	1	3	184	2021-08-06	148615	5	1	4	0.538	0.889	0.78	0.00344	0.088	-5.208	0.14	0.82	130.042
7m9Hr6qAquvk6nNFtBIlM0	Modo Avião - Ao Vivo	['6xlRSRMLgZbsSNd0BMobwy', '0UbJJayomun8CvZKCPH9j3']	['DENNIS', 'Luíza & Maurílio']	74	False	Collaboration	1	2	184	2021-10-13	160191	2	0	4	0.331	0.496	0.517	0	0.346	-6.634	0.0417	0.524	133.006
1wjmGk216y7V2Q5NzG0TRG	HB20	['0JjPiLQNgAFaEkwoy56B1C', '0iZz25uH5PLaShpqq84uYv']	['L7NNON', 'Papatinho']	68	False	Collaboration	1	2	184	2021-09-14	172306	0	0	4	0.463	0.576	0.582	0	0.123	-6.982	0.319	0.5	139.895
4i2qxFEVVUi8yOYoxB8TCX	Midnight Sky	['5YGY8feqx7naU7z4HrwZM6']	['Miley Cyrus']	75	False	Solo	7	1	184	2020-11-27	223280	4	0	4	0.00161	0.699	0.805	0.00177	0.249	-5.535	0.0345	0.232	109.976
4jPy3l0RUwlUI9T5XHBW2m	Mood (feat. iann dior)	['6fWVd57NKTalqvmjRd2t8Z', '6ASri4ePR7RlsvIQgWPJpS']	['24kGoldn', 'iann dior']	89	True	Collaboration	13	2	184	2021-03-26	140533	7	0	4	0.174	0.701	0.716	0	0.324	-3.671	0.0361	0.732	91.007
5Kvk3PEnJlZ1uGuWTe3pat	Que Amiga é Essa	['597XBqZtaiZC7laCNx3nVz']	['Yasmin Santos']	53	False	Solo	1	1	184	2021-03-04	165457	11	0	4	0.0703	0.379	0.78	0	0.132	-4.314	0.141	0.426	73.51
3T1POGWalxKOyn204Q3ngk	Amor Atual - Ao Vivo	['3p7PcrEHaaKLJnPUGOtRlT']	['Henrique & Juliano']	15	False	Solo	4	1	0	2020-05-15	203847	8	0	4	0.826	0.701	0.506	0	0.17	-8.001	0.0393	0.612	115.92
3tc8Z4lGzOIwmIVftsxO6o	Graveto - Ao Vivo	['1yR65psqiazQpeM79CcGh8']	['Marília Mendonça']	77	False	Solo	1	1	181	2020-01-10	170877	9	1	4	0.292	0.714	0.632	0	0.812	-5.1	0.0312	0.402	93.052
4ROjqZbah8JlAk7eoGnpz1	Desejando Eu (Ao Vivo)	['3hq7WoPJsrRP0KMSLhUgRz', '3p7PcrEHaaKLJnPUGOtRlT']	['Murilo Huff', 'Henrique & Juliano']	54	False	Collaboration	1	2	184	2021-06-23	160565	8	1	4	0.377	0.688	0.884	0	0.408	-2.502	0.068	0.673	122.858
3idU6lZVKD6hvGjnpSHde8	Porque Eu Te Amo	['1sPg5EHuQXTMElpZ4iUgXe']	['ANAVITÓRIA']	64	False	Solo	2	1	181	2018-08-03	216829	0	1	4	0.623	0.581	0.613	1.75e-05	0.212	-9.444	0.0372	0.214	90.098
4iANxSIDT3kGekiquMSAgT	Embrasa	['06lnOkY99sXVW44Y0M4BDP', '5WFFFHVqeVk5tLuYh2KjQy']	['Vitão', 'Luccas Carlos']	59	False	Collaboration	4	2	184	2019-03-08	243020	0	1	4	0.107	0.699	0.531	0	0.568	-5.714	0.0889	0.701	127.967
3tu0GkIZwwkmILoD4HemBq	Bebe e Vem Me Procurar	['0NiaKn55OzJswiYevvlKfz']	['Raí Saia Rodada']	66	False	Solo	1	1	181	2019-04-18	154291	5	0	4	0.415	0.571	0.941	6.51e-06	0.299	-6.712	0.0334	0.969	169.95
4SjkLzyFBVXaxuB6SbJyJN	Eu Sei de Cor - Ao Vivo	['1yR65psqiazQpeM79CcGh8']	['Marília Mendonça']	71	False	Solo	1	1	180	2017-03-06	185586	9	1	4	0.286	0.739	0.897	3.36e-05	0.914	-4.124	0.0686	0.384	123.827
4A0vKKkbHRVJc7vIVnEoop	Bom Dia	['2KbGxTODNjsDa9DZgpC6rZ']	['Nêgo Jhá']	68	True	Solo	1	1	184	2021-04-27	116166	0	0	4	0.155	0.795	0.823	0.0761	0.0676	-2.645	0.0619	0.823	134.971
2ZWCFtbgpxCgb6qR0yHAkh	Garupa 2	['4zXnXeaimhcUf7idYglLme']	['Mcs Nando and Luanzinho']	10	False	Solo	1	1	0	2019-04-25	142499	7	1	4	0.705	0.947	0.921	0.0035	0.0621	-2.988	0.378	0.738	130.022
2SC14LGDbRWRlyLg9Wupa0	Faz Gostoso (feat. Anitta)	['6tbjWDEIzxoDsBA1FuhfPW', '7FNnA9vBm6EKceENgCGRMb']	['Madonna', 'Anitta']	56	False	Collaboration	11	2	184	2019-06-14	245706	10	0	4	0.288	0.777	0.695	0	0.0734	-6.12	0.0894	0.652	130.05
0FLwo3U1NrjocfK2FDisrX	Don't Cry For Me (with Jason Derulo)	['0NGAZxHanS9e0iNHpR8f2W', '4ehtJnVumNf6xzSCDk8aLB', '07YZf4WDAMNwqr4jfgOZ8y']	['Alok', 'Martin Jensen', 'Jason Derulo']	65	False	Collaboration	1	3	180	2020-07-10	155769	1	0	4	0.105	0.69	0.587	0	0.102	-6.53	0.0466	0.278	104.046
0Oqc0kKFsQ6MhFOLBNZIGX	Doin' Time	['00FQb4jTyendYWaN8pK0wa']	['Lana Del Rey']	74	True	Solo	5	1	184	2019-08-30	202192	7	0	4	0.404	0.641	0.559	0.00402	0.0937	-11.132	0.0355	0.523	144.982
42P3wMiPfXQM93TYZotuPQ	De Menina pra Mulher - Ao Vivo	['7MiDcPa6UiV3In7lIM71IN']	['Gusttavo Lima']	64	False	Solo	1	1	184	2020-09-17	208383	4	1	4	0.118	0.83	0.92	2.12e-06	0.234	-2.303	0.0352	0.967	121.982
2G3pr93yMNJ2HcL028dTxt	Antes de Ir	['0zp4Tuw2qRqrPTZyBkk8pS', '6zVHIzLwyLIENAUBY6mRQJ']	['Taty pink', 'Romeu']	69	False	Collaboration	1	2	184	2021-04-22	189126	8	1	4	0.515	0.736	0.583	0	0.151	-3.325	0.0323	0.48	131.865
0fmoN2m4nuA4qGShcg3TuK	Bang Bang	['6tzRZ39aZlNqlUzQlkuhDV']	['Pabllo Vittar']	59	False	Solo	9	1	1	2021-06-24	174753	8	1	4	0.154	0.667	0.908	2.25e-05	0.257	-4.148	0.0414	0.912	165.078
3wVmkGXBacA0elENG7d07B	Teste Love - Ao Vivo	['6Y8pfJkEdw4EAST4g9C026']	['Cleber & Cauan']	0	False	Solo	4	1	0	2018-07-27	168341	7	1	4	0.603	0.713	0.715	0	0.692	-5.933	0.0645	0.414	126.881
3TzQZg3ny3ikROWyFhrOAy	Alma Pura	['5pBMkZNIlbGTH3hrsQJqAa', '27azwwkxutWL1BWMkgNIh0', '3K76uUT191wIByn4RWLG2x', '5wEgjH2s4SAiffRmzkBqHB', '2FDaBZt51fOXh2rbHL8Afr']	['Mc Kevin', 'Vulgo FK', 'EoBronks', 'Wall Hein', 'Mc Magal']	56	True	Collaboration	6	5	183	2021-05-21	302759	0	0	4	0.283	0.687	0.716	0	0.113	-4.029	0.355	0.739	119.673
57vxBYXtHMk6H1aD29V7PU	Heartless	['1Xyo4u8uXC1ZmMpatF05PJ']	['The Weeknd']	4	True	Solo	1	1	0	2019-11-27	200080	10	0	4	0.00632	0.531	0.75	7.6e-05	0.117	-5.831	0.111	0.198	169.954
456nQoGd4zPrJtfeugR221	Cracudo	['4FUMTycjZlEY6ZxMgqNjC8']	['Tierry']	55	False	Solo	1	1	184	2020-01-10	171696	11	1	4	0.248	0.638	0.664	0	0.117	-5.419	0.126	0.55	129.301
20on25jryn53hWghthWWW3	Do It To It	['4pnp4w9g30yLfVIAFnZMRd', '1c70yCa8sRgIiQxl3HOEFo']	['ACRAZE', 'Cherish']	94	False	Collaboration	1	2	184	2021-08-20	157890	11	0	4	0.0209	0.854	0.806	0.0542	0.0703	-8.262	0.0886	0.637	124.927
0in6Rc29qdyOkhKyYw4A84	Manda Áudio	['2uSwBbWqsXgoMYQjynmwQ7']	['Di Propósito']	73	False	Solo	1	1	184	2019-05-30	162056	2	1	4	0.619	0.63	0.63	0	0.0937	-7.674	0.0698	0.942	157.949
76KDy62J99FKu6ZsxMJy3j	Amor de Verdade	['2ZXnTEyYopSLCDiz5Z0XIf', '5yES5e4EJpUB0tfmWi3eao']	['MC Kekel', 'MC Rita']	0	False	Collaboration	1	2	0	2018-03-30	197333	7	1	5	0.138	0.638	0.724	0	0.112	-7.966	0.0851	0.461	120.235
6MKxhmCHZ9hungkk20LlDe	Leão	['5YwzDz4RJfTiMHS4tdR5Lf', '6PERJZF7wohA034PAxDK0b', '1yR65psqiazQpeM79CcGh8']	['Xamã', 'Neo Beats', 'Marília Mendonça']	4	True	Collaboration	4	3	0	2020-12-14	195692	4	1	4	0.75	0.681	0.455	0	0.152	-4.961	0.0462	0.274	130.036
